"","lon","lat","species"
"6291",-117.75,41.13,"Ephedra viridis"
"6292",-118.1019,37.3375,"Ephedra aspera"
"6295",-118.12,37.92,"Ephedra aspera"
"6304",-118.0176,35.8407,"Ephedra viridis"
"6307",-118.1019,37.3375,"Ephedra nevadensis"
"6308",-118.02278,35.84028,"Ephedra viridis"
"6309",-118.1019,37.3375,"Ephedra viridis"
"6315",-118.027,35.84,"Ephedra viridis"
"6411",-115.6698,34.7325,"Ephedra californica"
"6416",-115.6851,35.122,"Ephedra fasciculata"
"6432",-113.63,37.22,"Ephedra nevadensis"
"6433",-116.5678,34.0814,"Ephedra californica"
"6437",-114.75721,32.87255,"Ephedra fasciculata"
"6439",-114.88644,33.40363,"Ephedra aspera"
"6443",-116.3659,33.0849,"Ephedra aspera"
"6453",-116.3659,33.0849,"Ephedra californica"
"6461",-116.7,33.891667,"Ephedra californica"
"6463",-116.7,33.89167,"Ephedra californica"
"6466",-116.5685,34.0483,"Ephedra nevadensis"
"6469",-116.55833,33.90833,"Ephedra californica"
"6470",-114.03,37.03,"Ephedra nevadensis"
"6471",-116.831,35.1072,"Ephedra californica"
"6474",-114.03,37.03,"Ephedra torreyana"
"6481",-116.54167,33.475,"Ephedra californica"
"6483",-115.48333,34.08333,"Ephedra californica"
"6485",-113.3605,33.4718,"Ephedra aspera"
"6488",-116.5685,34.0483,"Ephedra californica"
"6490",-115.48333,34.08333,"Ephedra aspera"
"6498",-113.63,37.02,"Ephedra nevadensis"
"6500",-113.65,37.02,"Ephedra torreyana"
"6510",-109.481225,37.295617,"Ephedra cutleri"
"6513",-116.5662,34.0521,"Ephedra californica"
"6516",-115.5687,35.5431,"Ephedra viridis"
"6523",-115.17,37.6,"Ephedra nevadensis"
"6524",-109.3,38.8,"Ephedra torreyana"
"6536",-114.25,37.7,"Ephedra viridis"
"6567",-119.83,39.33,"Ephedra nevadensis"
"6579",-109.43,38.17,"Ephedra viridis"
"6611",-110.5,37.83,"Ephedra nevadensis"
"6677",-114.76694,33.0245,"Ephedra aspera"
"6692",-114.17,36.53,"Ephedra aspera"
"6721",-118.099,37.32,"Ephedra nevadensis"
"6724",-118.0238,37.4111,"Ephedra viridis"
"6742",-113.6,38.5,"Ephedra viridis"
"6743",-116.6103,33.8909,"Ephedra californica"
"6749",-111.52,37.8,"Ephedra cutleri"
"6750",-111.98,37.52,"Ephedra viridis"
"6762",-118.2144,37.2955,"Ephedra nevadensis"
"6774",-110.9,38.27,"Ephedra torreyana"
"6779",-116.6804,34.8257,"Ephedra funerea"
"6780",-116.613056,32.604722,"Ephedra californica"
"6782",-116.6869,34.8252,"Ephedra funerea"
"6788",-115.6959,34.7193,"Ephedra nevadensis"
"6794",-112.47,39.05,"Ephedra nevadensis"
"6798",-118.0673,35.1964,"Ephedra nevadensis"
"6803",-118.6226,37.5257,"Ephedra viridis"
"6882",-114.43667,34.08167,"Ephedra trifurca"
"6887",-116.29772,32.98653,"Ephedra fasciculata"
"6889",-114.416667,34.083333,"Ephedra trifurca"
"6897",-116.7264,36.2211,"Ephedra funerea"
"6903",-117.3654,37.0251,"Ephedra funerea"
"6907",-113.3,37.03,"Ephedra torreyana"
"6914",-116.655,36.44278,"Ephedra funerea"
"6918",-113.92,37.1,"Ephedra viridis"
"6919",-116.6503,36.4215,"Ephedra funerea"
"6923",-113.32,37.08,"Ephedra torreyana"
"6927",-110.03,38.37,"Ephedra torreyana"
"6936",-110.7,37.47,"Ephedra torreyana"
"6938",-116.900556,36.745278,"Ephedra funerea"
"6941",-110,37,"Ephedra viridis"
"6948",-117.77,41.13,"Ephedra viridis"
"6957",-117.9831,35.406,"Ephedra nevadensis"
"6971",-117.1612,36.2544,"Ephedra viridis"
"6984",-119.002833,34.5945,"Ephedra viridis"
"6985",-116.4307,33.5843,"Ephedra aspera"
"7018",-118.383333,37.491667,"Ephedra nevadensis"
"7074",-115.67611,34.28472,"Ephedra nevadensis"
"7083",-115.67611,34.28472,"Ephedra californica"
"7094",-118.7382,35.422,"Ephedra californica"
"7095",-116.432,33.1295,"Ephedra californica"
"7101",-118.76556,35.40861,"Ephedra californica"
"7105",-117.9264,34.4864,"Ephedra nevadensis"
"7112",-116.313056,34.134722,"Ephedra californica"
"7117",-116.465,34.1498,"Ephedra californica"
"7118",-118.1292,35.1254,"Ephedra viridis"
"7123",-117.4196,36.754,"Ephedra californica"
"7125",-118.0203,34.4675,"Ephedra nevadensis"
"7132",-114.494817,36.331353,"Ephedra torreyana"
"7143",-115.67,36.52,"Ephedra torreyana"
"7147",-111.03,37.42,"Ephedra viridis"
"7154",-117.5931,34.5063,"Ephedra nevadensis"
"7155",-117.8405,34.4562,"Ephedra nevadensis"
"7158",-117.8405,34.4562,"Ephedra viridis"
"7168",-118.5738,42.1577,"Ephedra nevadensis"
"7169",-110.15,38.02,"Ephedra cutleri"
"7171",-109.65,38.12,"Ephedra torreyana"
"7174",-120.58019,36.47338,"Ephedra californica"
"7177",-110.57,38.72,"Ephedra viridis"
"7182",-114.43,36.43,"Ephedra torreyana"
"7189",-109.35,39.85,"Ephedra torreyana"
"7190",-117.9355,34.4441,"Ephedra nevadensis"
"7192",-118.3531,35.6727,"Ephedra viridis"
"7196",-109.07,39.87,"Ephedra viridis"
"7201",-110.77,38.67,"Ephedra torreyana"
"7204",-120.5775,36.4780559990978,"Ephedra californica"
"7205",-118.2484,35.5346,"Ephedra nevadensis"
"7209",-109.63,38.12,"Ephedra viridis"
"7212",-110.57,38.72,"Ephedra cutleri"
"7213",-118.4,41.03,"Ephedra nevadensis"
"7220",-109.08,40.23,"Ephedra cutleri"
"7227",-117.2631,34.5895,"Ephedra nevadensis"
"7233",-118.96528,34.83833,"Ephedra viridis"
"7238",-120.400833,40.6858329990672,"Ephedra viridis"
"7240",-109.05,40.3,"Ephedra viridis"
"7243",-109.87,40.24,"Ephedra cutleri"
"7244",-119.68,39.18,"Ephedra viridis"
"7245",-117.2916,36.4252,"Ephedra nevadensis"
"7247",-119.0103,34.8328,"Ephedra viridis"
"7248",-118.4889,35.6508,"Ephedra viridis"
"7251",-117.9731,34.4171,"Ephedra nevadensis"
"7255",-118.4907,35.6506,"Ephedra viridis"
"7262",-113.35,41.24,"Ephedra nevadensis"
"7276",-116.6369,35.5458,"Ephedra californica"
"7277",-115.1175,34.59611,"Ephedra californica"
"7281",-116.9174,35.2991,"Ephedra californica"
"7321",-113.77,37.24,"Ephedra viridis"
"7322",-113.77,37.24,"Ephedra nevadensis"
"7328",-118.294,35.568,"Ephedra nevadensis"
"7339",-113.4,37.22,"Ephedra aspera"
"7340",-118.7951,35.4408,"Ephedra californica"
"7344",-118.4583,35.5917,"Ephedra viridis"
"7359",-116.1108,32.6377,"Ephedra californica"
"7361",-118.3344,35.604,"Ephedra viridis"
"7365",-115.6842,33.4667,"Ephedra californica"
"7377",-116.1032,32.6738,"Ephedra aspera"
"7388",-118.4848,35.563,"Ephedra viridis"
"7402",-113.3,38.38,"Ephedra viridis"
"7409",-115.2331,34.5936,"Ephedra fasciculata"
"7417",-113.48,38.35,"Ephedra nevadensis"
"7423",-118.7292,42.1149,"Ephedra nevadensis"
"7437",-118.73,42.12,"Ephedra viridis"
"7441",-118.73,42.12,"Ephedra nevadensis"
"7487",-99.15,26.58,"Ephedra antisyphilitica"
"7536",-118.621661685993,35.2922301231789,"Ephedra californica"
"7545",-115.8811,35.112,"Ephedra aspera"
"7554",-115.938889,33.094444,"Ephedra trifurca"
"7573",-114.7258,32.7259,"Ephedra trifurca"
"7584",-116.6353,33.9251,"Ephedra californica"
"7585",-120.185278,40.3777779990688,"Ephedra viridis"
"7587",-117.671944,36.3194439990993,"Ephedra nevadensis"
"7593",-118.2755,35.568,"Ephedra viridis"
"7595",-116.0669,35.7698,"Ephedra funerea"
"7596",-119.98,35.09917,"Ephedra californica"
"7598",-115.6575,34.782222,"Ephedra californica"
"7599",-116.387222,34.1849999991227,"Ephedra trifurca"
"7603",-115.2081,32.9701,"Ephedra trifurca"
"7614",-119.306,34.6953999991166,"Ephedra viridis"
"7633",-115.835,35.0875,"Ephedra californica"
"7638",-115.8906,35.7933,"Ephedra nevadensis"
"7642",-118.1119,35.8977,"Ephedra viridis"
"7648",-116.459722,32.629167,"Ephedra nevadensis"
"7649",-117.1376,36.3671,"Ephedra nevadensis"
"7650",-115.8899,35.7283,"Ephedra viridis"
"7652",-117.3,38.13,"Ephedra nevadensis"
"7653",-116.64857,33.9674699991253,"Ephedra californica"
"7654",-115.59361,35.55278,"Ephedra viridis"
"7657",-117.9094,36.9473,"Ephedra nevadensis"
"7661",-118.2058,35.8354,"Ephedra viridis"
"7663",-115.8214,35.0768,"Ephedra aspera"
"7666",-114.63,37.6,"Ephedra viridis"
"7670",-116.6311,33.9228,"Ephedra californica"
"7672",-115.9591,35.6411,"Ephedra californica"
"7674",-117.771944,36.006389,"Ephedra nevadensis"
"7677",-115.67694,35.44778,"Ephedra nevadensis"
"7681",-117.771944,36.006389,"Ephedra viridis"
"7682",-115.7642,35.1316,"Ephedra nevadensis"
"7685",-117.55,38.58,"Ephedra nevadensis"
"7694",-116.8856,34.3021199991212,"Ephedra viridis"
"7711",-119.2092,38.3838,"Ephedra viridis"
"7724",-114.32,38.52,"Ephedra viridis"
"7732",-112.2,40.32,"Ephedra viridis"
"7741",-116.666667,34,"Ephedra californica"
"7746",-115.9156,35.7266,"Ephedra viridis"
"7754",-110.68,38.33,"Ephedra cutleri"
"7757",-116.670602438888,33.9099811649189,"Ephedra californica"
"7798",-111.5461,33.415,"Ephedra fasciculata"
"7822",-121.7568,38.5306,"Ephedra chilensis"
"7832",-114.8665,34.0447,"Ephedra trifurca"
"7834",-114.9093,32.7278,"Ephedra trifurca"
"7846",-117.0218,36.0914,"Ephedra viridis"
"7847",-117.022247,36.091523,"Ephedra nevadensis"
"7850",-114.1,40.42,"Ephedra nevadensis"
"7851",-117.8612,36.1562,"Ephedra viridis"
"7857",-117.0218,36.0914,"Ephedra nevadensis"
"7860",-116.84562,34.3478699991207,"Ephedra viridis"
"7862",-117.0073,36.0894,"Ephedra nevadensis"
"7866",-117.0595,34.3871,"Ephedra viridis"
"7879",-117.252583,35.240556,"Ephedra viridis"
"7897",-119.696125,39.503194,"Ephedra viridis"
"7901",-119.1829,38.1754,"Ephedra viridis"
"7911",-120.186667,40.3783329990688,"Ephedra viridis"
"7924",-118.1153,35.5868,"Ephedra viridis"
"7930",-118.0997,36.4808,"Ephedra viridis"
"7947",-116.9435,36.7459,"Ephedra californica"
"7949",-117.4576,36.0204,"Ephedra funerea"
"7956",-117.2748,34.5224,"Ephedra viridis"
"7960",-117.2748,34.5224,"Ephedra nevadensis"
"7962",-115.3725,34.7711,"Ephedra nevadensis"
"7966",-116.6674,36.2763,"Ephedra funerea"
"7969",-116.5519,34.6586,"Ephedra nevadensis"
"7970",-116.83,36.9,"Ephedra nevadensis"
"7971",-116.408,33.6461,"Ephedra nevadensis"
"7972",-116.3,36.42,"Ephedra torreyana"
"7973",-116.9128,36.0907,"Ephedra funerea"
"7976",-112.08,38.62,"Ephedra viridis"
"7977",-114.79556,34.21722,"Ephedra aspera"
"7978",-116.4,33.63333,"Ephedra aspera"
"7979",-117.5187,34.9235,"Ephedra viridis"
"7981",-115.71667,34.23333,"Ephedra fasciculata"
"7986",-117.0074,36.0906,"Ephedra funerea"
"7987",-115.8417,33.6474,"Ephedra fasciculata"
"7992",-115.4354,35.1315,"Ephedra viridis"
"7993",-116.5807,33.8465,"Ephedra californica"
"8000",-116.408,33.6461,"Ephedra aspera"
"8003",-116.4118,33.6215,"Ephedra nevadensis"
"8004",-117.0039,36.0823,"Ephedra funerea"
"8008",-114.86583,34.0475,"Ephedra trifurca"
"8010",-115.7417,34.7778,"Ephedra californica"
"8014",-118.807778,36.040611,"Ephedra viridis"
"8018",-116.401667,35.56,"Ephedra funerea"
"8019",-115.6616,34.6154,"Ephedra californica"
"8020",-117.026944,34.931111,"Ephedra nevadensis"
"8021",-115.516592378152,35.632943211261,"Ephedra funerea"
"8022",-118.1001,35.4527,"Ephedra nevadensis"
"8023",-115.51667,35.61667,"Ephedra funerea"
"8024",-115.91417,35.77472,"Ephedra viridis"
"8025",-116.6225,34.22278,"Ephedra viridis"
"8026",-115.5255,35.635,"Ephedra funerea"
"8027",-116.9951,34.4471,"Ephedra nevadensis"
"8028",-116.7668,35.0093,"Ephedra californica"
"8031",-119.262836,38.433172,"Ephedra viridis"
"8033",-117.769,36.0468,"Ephedra viridis"
"8034",-114.9213,32.7103,"Ephedra trifurca"
"8036",-117.7586,36.028,"Ephedra nevadensis"
"8037",-118.28611,36.78167,"Ephedra viridis"
"8038",-109.99,31.57,"Ephedra trifurca"
"8039",-115.59167,35.5475,"Ephedra viridis"
"8040",-116.43639,35.55917,"Ephedra funerea"
"8041",-117.793056,36.044167,"Ephedra nevadensis"
"8042",-110.97,38.4,"Ephedra torreyana"
"8045",-115.75,34.86667,"Ephedra fasciculata"
"8046",-116.90611,34.64583,"Ephedra fasciculata"
"8047",-115.5176,34.967,"Ephedra aspera"
"8048",-116.3901,35.5615,"Ephedra viridis"
"8049",-115.7417,34.7778,"Ephedra aspera"
"8050",-119.6053,35.0565,"Ephedra californica"
"8051",-118.230278,36.8405559990943,"Ephedra nevadensis"
"8052",-115.52553,35.635048,"Ephedra funerea"
"8053",-116.6919,34.8233,"Ephedra funerea"
"8063",-119.15,41.73,"Ephedra nevadensis"
"8066",-115.6376,34.7921,"Ephedra nevadensis"
"8070",-115.6897,34.809,"Ephedra viridis"
"8072",-117.8241,34.466,"Ephedra nevadensis"
"8080",-117.1408,34.3668,"Ephedra nevadensis"
"8092",-120.4933,40.2074,"Ephedra viridis"
"8116",-115.7228,34.2391,"Ephedra californica"
"8121",-116.7864,33.9175,"Ephedra californica"
"8124",-116.3897,33.135,"Ephedra fasciculata"
"8125",-116.7864,33.9175,"Ephedra viridis"
"8126",-116.3848,33.1349,"Ephedra aspera"
"8132",-115.720583340264,34.2309785760613,"Ephedra californica"
"8137",-116.653602721758,33.9799793118267,"Ephedra californica"
"8139",-110.75,37.6,"Ephedra cutleri"
"8140",-117.0867,35.923,"Ephedra nevadensis"
"8146",-115.740583177038,34.1649802602858,"Ephedra californica"
"8149",-117.764906526867,34.7828326650298,"Ephedra nevadensis"
"8150",-117.9617,34.5026,"Ephedra nevadensis"
"8153",-115.593,35.5536,"Ephedra viridis"
"8155",-115.7073,34.168,"Ephedra californica"
"8158",-110.75,37.6,"Ephedra viridis"
"8166",-118.163047195116,34.9236430981232,"Ephedra nevadensis"
"8168",-120.083611,40.2397219990695,"Ephedra viridis"
"8169",-117.6198,37.1113,"Ephedra viridis"
"8170",-112.08,37.2,"Ephedra torreyana"
"8172",-112.17,37.73,"Ephedra viridis"
"8173",-113.12,37.28,"Ephedra torreyana"
"8177",-115.630278,35.518056,"Ephedra viridis"
"8179",-117.16,36.3958,"Ephedra nevadensis"
"8181",-115.63,35.5208,"Ephedra viridis"
"8182",-111.57,37.2,"Ephedra viridis"
"8184",-110.72,37.53,"Ephedra torreyana"
"8185",-115.6313,35.5174,"Ephedra viridis"
"8190",-110.45,38.77,"Ephedra torreyana"
"8191",-115.6654,34.755,"Ephedra californica"
"8192",-118.2461,37.1868,"Ephedra nevadensis"
"8193",-115.6352,35.5097,"Ephedra nevadensis"
"8196",-115.6552,35.5220999991074,"Ephedra nevadensis"
"8200",-117.8754,35.4352,"Ephedra nevadensis"
"8204",-117.7526,36.5778,"Ephedra viridis"
"8212",-115.5761,35.5335,"Ephedra viridis"
"8213",-115.5698,35.5357,"Ephedra viridis"
"8214",-112.73,37.13,"Ephedra viridis"
"8234",-117.0356,36.0945,"Ephedra nevadensis"
"8238",-115.666667,34.833333,"Ephedra viridis"
"8239",-117.0846,36.2179,"Ephedra viridis"
"8243",-117.866821,37.151013,"Ephedra aspera"
"8254",-115.15833,32.94333,"Ephedra trifurca"
"8258",-119.999722,39.9047219990714,"Ephedra viridis"
"8270",-117.8339,34.3995,"Ephedra viridis"
"8285",-116.6831,36.3467,"Ephedra funerea"
"8288",-117.1492,36.1126,"Ephedra viridis"
"8290",-115.040569963713,34.5099754788922,"Ephedra californica"
"8292",-109.65,38.2,"Ephedra torreyana"
"8300",-117.4202,34.4269,"Ephedra nevadensis"
"8302",-119.799147,39.183525,"Ephedra viridis"
"8303",-115.360573054555,34.0399862199826,"Ephedra aspera"
"8304",-109.64,38.19,"Ephedra torreyana"
"8321",-117.0726,36.2378,"Ephedra viridis"
"8339",-119.1193,37.9698,"Ephedra viridis"
"8345",-117.5986,34.4264,"Ephedra nevadensis"
"8412",-118.8273,35.4307,"Ephedra californica"
"8443",-115.6763,34.8036,"Ephedra viridis"
"8444",-115.66361,34.80444,"Ephedra nevadensis"
"8450",-117.1122,36.1154,"Ephedra nevadensis"
"8452",-109.18,39.93,"Ephedra viridis"
"8455",-114.48,37.32,"Ephedra viridis"
"8468",-115.50528,34.98194,"Ephedra nevadensis"
"8478",-117.0356,36.0945,"Ephedra viridis"
"8479",-115.6328,34.8093,"Ephedra nevadensis"
"8483",-114.4,36.97,"Ephedra nevadensis"
"8485",-114.15,36.53,"Ephedra torreyana"
"8493",-108.468191,39.03327,"Ephedra viridis"
"8501",-116.8207,34.2989,"Ephedra viridis"
"8505",-120.384444,40.7055559990671,"Ephedra viridis"
"8570",-116.5663,33.7537,"Ephedra aspera"
"8571",-116.5505,33.7612,"Ephedra viridis"
"8573",-116.55,33.7667,"Ephedra viridis"
"8574",-117.9858,35.1256,"Ephedra nevadensis"
"8582",-117.40062449755,34.429961753324,"Ephedra viridis"
"8585",-118.629659728251,35.0919353089749,"Ephedra viridis"
"8588",-119.719,35.196999999111,"Ephedra californica"
"8594",-118.1127,34.7041,"Ephedra nevadensis"
"8595",-115.513,34.9848,"Ephedra viridis"
"8600",-117.3618,34.3162,"Ephedra nevadensis"
"8601",-117.4727,34.3119,"Ephedra nevadensis"
"8605",-115.5938,35.5505,"Ephedra viridis"
"8609",-118.1126,34.7004,"Ephedra viridis"
"8611",-118.17889,37.38556,"Ephedra viridis"
"8620",-118.1747,37.3852,"Ephedra viridis"
"8621",-118.17465,37.385162,"Ephedra viridis"
"8625",-118.1762,35.8735,"Ephedra viridis"
"8633",-118.0917,36.4796,"Ephedra viridis"
"8682",-116.5831,33.8744,"Ephedra californica"
"8683",-113.94185,35.204386,"Ephedra aspera"
"8688",-116.67496,33.8949299991262,"Ephedra californica"
"8696",-117.1653,36.8213,"Ephedra californica"
"8724",-116.5739,34.0067,"Ephedra californica"
"8741",-116.57389,34.00667,"Ephedra californica"
"8751",-116.495,34.103611,"Ephedra californica"
"8759",-115.5247,35.0479,"Ephedra viridis"
"8760",-115.38306,35.215,"Ephedra viridis"
"8770",-113.831897,36.928278,"Ephedra nevadensis"
"8772",-115.535278,35.048611,"Ephedra nevadensis"
"8774",-115.383,35.2149,"Ephedra viridis"
"8775",-118.2283,34.4349,"Ephedra nevadensis"
"8781",-107.5806,32.1472,"Ephedra trifurca"
"8785",-115.5903,34.9797,"Ephedra aspera"
"8798",-115.4515,35.4702,"Ephedra nevadensis"
"8805",-115.669,34.7331,"Ephedra californica"
"8806",-115.50861,35.17611,"Ephedra nevadensis"
"8810",-107.9844,32.5686,"Ephedra trifurca"
"8811",-116.8701,34.8729,"Ephedra californica"
"8815",-118.158333,34.449722,"Ephedra nevadensis"
"8818",-116.860833,36.4597219990979,"Ephedra fasciculata"
"8826",-115.57083,34.96917,"Ephedra nevadensis"
"8828",-115.5707,34.9688,"Ephedra aspera"
"8829",-115.083333,35.1,"Ephedra nevadensis"
"8830",-118.2342,35.1135,"Ephedra nevadensis"
"8831",-118.0915,34.5288,"Ephedra nevadensis"
"8835",-115.6576,34.7438,"Ephedra californica"
"8847",-115.8253,35.3945,"Ephedra nevadensis"
"8852",-117.55,37.45,"Ephedra viridis"
"8855",-108.46666,38.96666,"Ephedra viridis"
"8857",-109.63,37.25,"Ephedra viridis"
"8858",-116.283889,32.666667,"Ephedra viridis"
"8859",-117.8136,34.4543,"Ephedra viridis"
"8861",-114.68,35.23,"Ephedra nevadensis"
"8862",-115.4443,35.0523,"Ephedra nevadensis"
"8872",-115.4645,35.655,"Ephedra funerea"
"8875",-108.47,38.97,"Ephedra viridis"
"8877",-109.63333,37.25,"Ephedra viridis"
"8879",-115.5701,35.5947,"Ephedra nevadensis"
"8880",-117.8136,34.4543,"Ephedra nevadensis"
"8892",-118.115,36.9248999990936,"Ephedra nevadensis"
"8899",-118.2425,34.429444,"Ephedra nevadensis"
"8902",-117.1389,36.1157,"Ephedra viridis"
"8905",-115.3,35.2563,"Ephedra viridis"
"8906",-118.48306,35.64083,"Ephedra viridis"
"8917",-115.4877,35.0423,"Ephedra viridis"
"8923",-115.8476,35.7826,"Ephedra nevadensis"
"8924",-115.3822,35.2157,"Ephedra viridis"
"8926",-115.516,34.9472,"Ephedra viridis"
"8929",-115.5309,34.9765,"Ephedra viridis"
"8934",-115.878611,35.7713889991048,"Ephedra viridis"
"8938",-115.8797,35.7716,"Ephedra viridis"
"8964",-115.284,35.2606,"Ephedra viridis"
"8975",-118.0377,36.932,"Ephedra viridis"
"8985",-115.5834,35.5184,"Ephedra viridis"
"9002",-116.309444,35.736111,"Ephedra viridis"
"9036",-116.55,33.7667,"Ephedra aspera"
"9038",-115.21667,32.95,"Ephedra trifurca"
"9040",-115.22834,32.94151,"Ephedra trifurca"
"9047",-118.2196,35.2373,"Ephedra viridis"
"9051",-116.4934,33.4257,"Ephedra californica"
"9054",-116.65833,33.98333,"Ephedra californica"
"9056",-117.25083,34.40111,"Ephedra nevadensis"
"9076",-119.5425,38.6425,"Ephedra viridis"
"9091",-118.78889,37.89083,"Ephedra aspera"
"9099",-120.46,40.8644439990664,"Ephedra viridis"
"9121",-118.4592,35.9696,"Ephedra viridis"
"9124",-118.4892,35.7152,"Ephedra viridis"
"9127",-118.5024,35.7201,"Ephedra viridis"
"9133",-118.002,36.0629,"Ephedra viridis"
"9137",-118.077,35.7733,"Ephedra viridis"
"9155",-115.92268,32.74873,"Ephedra trifurca"
"9162",-119.580476350666,34.6121413294445,"Ephedra viridis"
"9163",-116.43583,33.11844,"Ephedra fasciculata"
"9165",-116.24824,32.6488,"Ephedra californica"
"9166",-115.667587948374,34.8329627189536,"Ephedra californica"
"9168",-116.3919,33.7206,"Ephedra aspera"
"9170",-116.38333,32.96667,"Ephedra aspera"
"9174",-116.48916,33.42563,"Ephedra californica"
"9175",-115.666667,34.833333,"Ephedra californica"
"9179",-117.384722,34.4266669991198,"Ephedra nevadensis"
"9185",-116.427617096436,35.9259296974355,"Ephedra funerea"
"9186",-117.4042,34.4267,"Ephedra nevadensis"
"9187",-120.08,35.11,"Ephedra californica"
"9188",-119.6258,34.8979999991143,"Ephedra californica"
"9193",-115.3298,35.1527,"Ephedra viridis"
"9209",-116.4298,35.9244,"Ephedra funerea"
"9213",-118.3857,35.7162,"Ephedra nevadensis"
"9218",-118.4851,35.9348,"Ephedra viridis"
"9219",-115.4359,35.0454,"Ephedra viridis"
"9243",-120.834726534681,36.5387823444694,"Ephedra californica"
"9246",-113.783961,37.177458,"Ephedra viridis"
"9249",-116.586389,34.0797219991239,"Ephedra californica"
"9251",-116.5864,34.0796999991239,"Ephedra californica"
"9259",-120.834756535805,36.5388193433462,"Ephedra californica"
"9272",-118.2662,35.4641,"Ephedra viridis"
"9287",-112.157837,36.069705,"Ephedra viridis"
"9292",-120.3611,40.377,"Ephedra viridis"
"9293",-118.0576,37.1279,"Ephedra viridis"
"9296",-118.1546,34.4524,"Ephedra nevadensis"
"9300",-116.40509,32.76942,"Ephedra californica"
"9305",-118.2676,35.4636,"Ephedra viridis"
"9306",-119.31667,34.6,"Ephedra viridis"
"9308",-118.4919,35.5646,"Ephedra viridis"
"9311",-116.5677,34.0683,"Ephedra californica"
"9321",-116.48586,32.73941,"Ephedra californica"
"9334",-118.8286,37.6606,"Ephedra viridis"
"9335",-118.82111,37.66528,"Ephedra viridis"
"9345",-118.1502,37.3177,"Ephedra viridis"
"9392",-118.2253,34.4292,"Ephedra viridis"
"9400",-106.804569,32.517117,"Ephedra trifurca"
"9405",-117.4273,36.7753,"Ephedra viridis"
"9408",-116.48734,33.09471,"Ephedra californica"
"9412",-115.7228,34.2393,"Ephedra californica"
"9417",-118.357,36.2203,"Ephedra viridis"
"9419",-118.4694,36.0169,"Ephedra viridis"
"9425",-115.670587989741,34.8299627780171,"Ephedra nevadensis"
"9427",-115.666667,34.833333,"Ephedra nevadensis"
"9428",-115.5149,34.9854,"Ephedra viridis"
"9442",-118.1515,37.2843,"Ephedra viridis"
"9443",-118.1834,37.247,"Ephedra nevadensis"
"9451",-118.7946,35.4407,"Ephedra californica"
"9453",-118.7949,35.4409,"Ephedra californica"
"9458",-118.429,35.6858,"Ephedra nevadensis"
"9464",-116.5483,33.7603,"Ephedra aspera"
"9466",-116.5505,33.7612,"Ephedra aspera"
"9472",-120.276944,40.4694439990683,"Ephedra viridis"
"9482",-120.846389,36.7605559990951,"Ephedra californica"
"9491",-116.6353,33.9219,"Ephedra aspera"
"9493",-120.01,35.13,"Ephedra californica"
"9499",-118.11504,36.624622,"Ephedra nevadensis"
"9505",-118.0828,35.7616,"Ephedra nevadensis"
"9506",-118.4582,35.9843,"Ephedra viridis"
"9507",-112.45,38.78,"Ephedra nevadensis"
"9513",-118.2317,37.0187,"Ephedra nevadensis"
"9517",-120.409167,40.3922219990687,"Ephedra viridis"
"9520",-112.78,40.4,"Ephedra nevadensis"
"9522",-118.0912,36.4956,"Ephedra nevadensis"
"9523",-112.78,40.03,"Ephedra nevadensis"
"9536",-112.47,38.78,"Ephedra nevadensis"
"9550",-113.57,38.35,"Ephedra viridis"
"9551",-117.9699,35.3686,"Ephedra viridis"
"9556",-118.0856,35.7619,"Ephedra nevadensis"
"9561",-117.8245,34.413,"Ephedra viridis"
"9562",-114.68,38.6,"Ephedra viridis"
"9571",-118.2352,36.8654,"Ephedra nevadensis"
"9576",-118.266,36.7414,"Ephedra nevadensis"
"9580",-117.5859,34.3883,"Ephedra viridis"
"9581",-117.22,37.67,"Ephedra nevadensis"
"9588",-72.25416,41.80916,"Ephedra nevadensis"
"9605",-118.72806,35.42722,"Ephedra californica"
"9617",-114.28,36.52,"Ephedra trifurca"
"9621",-116.487598696993,33.9629809034447,"Ephedra nevadensis"
"9629",-117.8903,34.5064,"Ephedra nevadensis"
"9632",-109.7,32.58,"Ephedra trifurca"
"9641",-118.1968,34.47,"Ephedra nevadensis"
"9648",-117.991619,37.212285,"Ephedra viridis"
"9651",-118.1985,34.4689999991192,"Ephedra nevadensis"
"9674",-117.843889,34.448056,"Ephedra nevadensis"
"9677",-118.013,34.5296,"Ephedra nevadensis"
"9683",-117.8524,34.4458,"Ephedra aspera"
"9721",-117.9932,34.4561,"Ephedra nevadensis"
"9723",-109.3781,38.6419,"Ephedra viridis"
"9733",-116.4115,33.6217,"Ephedra aspera"
"9753",-119.801,34.7579999991159,"Ephedra viridis"
"9759",-117.840278,34.295,"Ephedra viridis"
"9787",-116.66833,33.91361,"Ephedra californica"
"9790",-116.66111,33.90417,"Ephedra californica"
"9807",-116.3131,34.1347,"Ephedra californica"
"9809",-115.8095,33.7357,"Ephedra viridis"
"9813",-116.9538,36.747,"Ephedra funerea"
"9814",-117.9817,35.8545,"Ephedra viridis"
"9815",-116.971,36.7355,"Ephedra funerea"
"9820",-115.50528,34.98028,"Ephedra viridis"
"9822",-116.971049,36.735514,"Ephedra funerea"
"9823",-116.0176,33.9559,"Ephedra californica"
"9835",-115.9382,32.7099,"Ephedra trifurca"
"9859",-118.0996,34.5007,"Ephedra viridis"
