"x"
"2228",1225
"2229",1623
"2230",1623
"2231",2227
"2232",2636
"2233",590
"2234",1000
"2235",2223
"2236",5000
"2237",1083
"2238",2633
"2239",349
"2240",2493
"2241",1639
"2242",1451
"2243",1094
"2244",1656
"2245",1162
"2246",582
"2247",1162
"2248",2138
"2249",2138
"2250",2463
"2251",1630
"2252",1630
"2253",1241
"2254",1039
"2255",831
"2256",1313
"2257",1313
"2258",3385
"2259",1066
"2260",1066
"2261",6214
"2262",6380
"2263",6380
"2264",6380
"2265",1384
"2266",2308
"2267",568
"2268",435
"2269",2528
"2270",409
"2271",3537
"2272",4832
"2273",1630
"2274",1630
"2275",1955
"2276",2502
"2277",1804
"2278",731
"2279",2526
"2280",1110
"2281",851
"2282",678
"2283",2492
"2284",5009
"2285",1948
"2286",2380
"2287",1947
"2288",894
"2289",894
"2290",7409
"2291",1090
"2292",1078
"2293",3090
"2294",3079
"2295",1150
"2296",1150
"2297",1312
"2298",1534
"2299",1534
"2300",517
"2301",693
"2302",5179
"2303",828
"2304",1937
"2305",1937
"2306",2540
"2307",1080
"2308",2490
"2309",2836
"2310",2458
"2311",348
"2312",1279
"2313",2675
"2314",1993
"2315",2229
"2316",1477
"2317",351
"2318",999
"2319",4371
"2320",6419
"2321",5315
"2322",1123
"2323",2513
"2324",2347
"2325",610
"2326",1088
"2327",1561
"2328",5346
"2329",3196
"2330",1837
"2331",1937
"2332",1980
"2333",1965
"2334",767
"2335",2229
"2336",3454
"2337",5607
"2338",587
"2339",1111
"2340",828
"2341",1250
"2342",503
"2343",1853
"2344",417
"2345",1656
"2346",1098
"2347",3608
"2348",2046
"2349",3316
"2350",923
"2351",1554
"2352",3403
"2353",926
"2354",1454
"2355",2234
"2356",1429
"2357",378
"2358",783
"2359",673
"2360",3020
"2361",2229
"2362",6418
"2363",604
"2364",2023
"2365",800
"2366",1139
"2367",1630
"2368",1873
"2369",2473
"2370",1480
"2371",2973
"2372",2710
"2373",324
"2374",1953
"2375",2622
"2376",976
"2377",1549
"2378",3062
"2379",1243
"2380",899
"2381",NA
"2382",2519
"2383",1376
"2384",2890
"2385",757
"2386",1432
"2387",891
"2388",1791
"2389",3196
"2390",1701
"2391",1725
"2392",1321
"2393",1520
"2394",6191
"2395",2319
"2396",2451
"2397",3879
"2398",1283
"2399",2178
"2400",2007
"2401",4821
"2402",1231
"2403",3649
"2404",563
"2405",4785
"2406",1451
"2407",1976
"2408",4783
"2409",1942
"2410",1909
"2411",1901
"2412",470
"2413",4804
"2414",1625
"2415",1833
"2416",1134
"2417",1162
"2418",1181
"2419",2337
"2420",1339
"2421",551
"2422",550
"2423",1353
"2424",1572
"2425",1162
"2426",701
"2427",3900
"2428",1652
"2429",2622
"2430",2229
"2431",725
"2432",1660
"2433",2973
"2434",5068
"2435",591
